type	name	sc	lefr	zcr	entropy
rumore	treno_02_061_002	11.450811	491.000000	0.055319	4485914.429747
rumore	treno_02_062_000	12.970970	490.000000	0.042553	3599449.427578
rumore	treno_02_062_001	11.908835	452.000000	0.059574	539756.778215
rumore	treno_02_062_002	16.580462	455.000000	0.069504	1818442.462023
rumore	treno_02_063_000	16.225485	478.000000	0.076596	4031293.750179
rumore	treno_02_063_001	12.846338	513.000000	0.045390	3759907.761638
rumore	treno_02_063_002	17.457704	460.000000	0.083688	1776311.049306
rumore	treno_02_064_000	18.044020	486.000000	0.095035	3367993.745435
rumore	treno_02_064_001	30.767603	455.000000	0.148936	2201126.760255
rumore	treno_02_064_002	21.423820	477.000000	0.079433	2829547.475025
rumore	treno_02_065_000	32.327519	478.000000	0.154610	3259371.958371
rumore	treno_02_065_001	26.657314	443.000000	0.103546	1772278.166878
rumore	treno_02_065_002	10.747250	442.000000	0.056738	599604.140552
rumore	treno_02_066_000	19.268401	534.000000	0.079433	771759.253341
rumore	treno_02_066_001	26.001713	497.000000	0.124823	636615.213338
rumore	treno_02_066_002	20.192932	515.000000	0.130496	4821733.587912
rumore	treno_02_067_000	26.994453	464.000000	0.120567	1644566.293498
rumore	treno_02_067_001	27.757592	498.000000	0.153191	1945637.631480
rumore	treno_02_067_002	32.157430	481.000000	0.127660	1848850.312051
rumore	treno_02_068_000	21.178739	499.000000	0.106383	2113663.203307
rumore	treno_02_068_001	21.318469	500.000000	0.112057	1796598.769429
rumore	treno_02_068_002	20.729772	456.000000	0.107801	774497.627839
rumore	treno_02_069_000	16.575144	479.000000	0.080851	1420952.039155
rumore	treno_02_069_001	34.283187	485.000000	0.160284	2750026.713909
rumore	treno_02_069_002	14.904349	480.000000	0.069504	2031065.712733
rumore	treno_02_070_000	14.855507	484.000000	0.073759	1750920.815842
rumore	treno_02_070_001	22.011350	496.000000	0.083688	3564605.871134
rumore	treno_02_070_002	15.721251	490.000000	0.089362	1118096.203548
rumore	treno_02_071_000	22.368460	461.000000	0.099291	-169621.761111
rumore	treno_02_071_001	15.782196	473.000000	0.073759	1515573.544409
rumore	treno_02_071_002	27.261172	481.000000	0.119149	2623587.117260
rumore	treno_02_072_000	29.372247	469.000000	0.134752	1514945.144650
rumore	treno_02_072_001	15.742519	453.000000	0.065248	2432444.450202
rumore	treno_02_072_002	24.832923	487.000000	0.134752	2540288.919499
rumore	treno_02_073_000	17.449168	472.000000	0.085106	2554746.702821
rumore	treno_02_073_001	12.028307	465.000000	0.046809	2161020.271549
rumore	treno_02_073_002	20.633116	481.000000	0.099291	1523712.150529
rumore	treno_02_074_000	22.242721	449.000000	0.103546	1044268.220222
rumore	treno_02_074_001	29.157839	446.000000	0.106383	2166214.439306
rumore	treno_02_074_002	32.011478	496.000000	0.157447	1691519.559141
rumore	treno_02_075_000	31.344978	520.000000	0.194326	775810.283512
rumore	treno_02_075_001	37.231250	482.000000	0.170213	2654690.708011
rumore	treno_02_075_002	37.922818	493.000000	0.192908	2100579.379258
rumore	treno_02_076_000	34.548363	467.000000	0.161702	2256600.937058
rumore	treno_02_076_001	32.486595	482.000000	0.163121	926793.420247
rumore	treno_02_076_002	34.046970	480.000000	0.156028	2362337.644122
rumore	treno_02_077_000	25.220246	499.000000	0.113475	3292716.568909
rumore	treno_02_077_001	30.587303	490.000000	0.136170	2249329.516876
rumore	treno_02_077_002	15.857728	504.000000	0.107801	1880959.952597
rumore	treno_02_078_000	16.063089	485.000000	0.062411	858036.357524
rumore	treno_02_078_001	16.832133	492.000000	0.078014	1934753.028267
rumore	treno_02_078_002	33.927751	465.000000	0.167376	3315449.758471
rumore	treno_02_079_000	13.501882	408.000000	0.046809	1001060.273117
rumore	treno_02_079_001	16.801178	473.000000	0.063830	4278412.409409
rumore	treno_02_079_002	19.320122	463.000000	0.079433	4556043.371295
rumore	treno_02_080_000	15.301273	475.000000	0.072340	3170467.639379
rumore	treno_02_080_001	15.211849	454.000000	0.051064	2499480.763452
rumore	treno_02_080_002	18.510505	478.000000	0.070922	-273152.122261
rumore	treno_02_081_000	13.062451	472.000000	0.052482	3076673.244789
rumore	treno_02_081_001	18.941457	476.000000	0.095035	2387267.393399
rumore	treno_02_081_002	15.660964	447.000000	0.055319	1250876.796146
rumore	treno_02_082_000	16.501080	459.000000	0.059574	4506756.941540
rumore	treno_02_082_001	16.207276	459.000000	0.062411	1968730.728085
rumore	treno_02_082_002	18.330962	485.000000	0.079433	3097327.243378
rumore	treno_02_083_000	19.494865	416.000000	0.089362	122963.617388
rumore	treno_02_083_001	13.976833	470.000000	0.068085	3368602.607237
rumore	treno_02_083_002	15.721267	446.000000	0.049645	1446403.258815
rumore	treno_02_084_000	14.628337	446.000000	0.053901	298390.861705
rumore	treno_02_084_001	17.746751	460.000000	0.087943	1754695.926644
rumore	treno_02_084_002	19.985496	464.000000	0.085106	2364593.961904
rumore	treno_02_085_000	19.890011	505.000000	0.090780	3744647.969418
rumore	treno_02_085_001	19.484744	453.000000	0.082270	1803963.942580
rumore	treno_02_085_002	15.766170	445.000000	0.063830	-104066.078862
rumore	treno_02_086_000	22.767538	439.000000	0.100709	1913153.347468
rumore	treno_02_086_001	33.533168	463.000000	0.107801	3649618.204401
rumore	treno_02_086_002	17.325781	476.000000	0.093617	4996447.269679
rumore	treno_02_087_000	18.801967	480.000000	0.079433	3464227.012093
rumore	treno_02_087_001	24.017974	460.000000	0.087943	2497035.672767
rumore	treno_02_087_002	23.166896	460.000000	0.083688	2474741.497148
rumore	treno_02_088_000	18.618963	470.000000	0.082270	346247.447886
rumore	treno_02_088_001	14.557684	411.000000	0.062411	-269829.341343
rumore	treno_02_088_002	16.701176	459.000000	0.069504	159541.303348
rumore	treno_02_089_000	19.898187	465.000000	0.110638	2409369.110434
rumore	treno_02_089_001	13.213722	461.000000	0.056738	4244096.207952
rumore	treno_02_089_002	18.810237	498.000000	0.090780	4259256.506940
rumore	treno_02_090_000	17.846068	453.000000	0.070922	3035469.161067
rumore	treno_02_090_001	13.677935	441.000000	0.053901	-2854071.627883
rumore	treno_02_090_002	15.790558	461.000000	0.092199	2562437.357842
rumore	treno_02_091_000	44.689013	454.000000	0.201418	1302960.565556
rumore	treno_02_091_001	29.263258	472.000000	0.148936	2703310.781426
rumore	treno_02_091_002	27.611217	480.000000	0.116312	3061742.580435
rumore	treno_02_092_000	11.051830	435.000000	0.062411	2979839.690655
rumore	treno_02_092_001	10.456763	442.000000	0.065248	2966980.305396
rumore	treno_02_092_002	11.096752	440.000000	0.062411	5180808.660097
rumore	treno_02_093_000	33.127795	448.000000	0.123404	3077257.910516
rumore	treno_02_093_001	32.851080	466.000000	0.141844	982362.749337
rumore	treno_02_093_002	37.122493	470.000000	0.143262	1607654.239473
rumore	treno_02_094_000	29.683790	472.000000	0.133333	2017895.457093
rumore	treno_02_094_001	28.208130	484.000000	0.144681	3835373.906258
rumore	treno_02_094_002	33.291168	441.000000	0.131915	1154540.676385
rumore	treno_02_095_000	20.954861	486.000000	0.100709	2629217.730033
rumore	treno_02_095_001	32.318359	429.000000	0.109220	1769677.062323
rumore	treno_02_095_002	14.142881	418.000000	0.060993	1356623.087312
rumore	treno_02_096_000	20.863696	477.000000	0.089362	2266637.914457
rumore	treno_02_096_001	22.521568	452.000000	0.102128	1839241.708957
rumore	treno_02_096_002	25.929213	488.000000	0.106383	2119036.450001
rumore	treno_02_097_000	14.903096	451.000000	0.086525	3462580.644753
rumore	treno_02_097_001	31.389825	473.000000	0.133333	3136916.025574
rumore	treno_02_097_002	33.345288	484.000000	0.141844	1349200.763887
rumore	treno_02_098_000	44.153282	457.000000	0.165957	2746756.453044
rumore	treno_02_098_001	20.126942	466.000000	0.069504	2802141.810509
rumore	treno_02_098_002	26.516510	461.000000	0.143262	1576249.815624
rumore	treno_02_099_000	15.940250	450.000000	0.076596	3023681.175356
rumore	treno_02_099_001	34.622214	475.000000	0.160284	2837681.999651
rumore	treno_02_099_002	25.015205	459.000000	0.112057	2633367.411534
